,file_name,Zero_orderAbsolute_Error,First_orderAbsolute_Error,HiguchiAbsolute_Error,Korsmeyer_PeppasAbsolute_Error,WeibullAbsolute_Error,ReciprocalAbsolute_Error
17,data/drug_release/23..csv,4.526066602859509,24.884432162287453,16.54506304154,32.4139585641732,1.8723638542477623,25.87798791639392
18,data/drug_release/23..csv,76.88363789080162,26.191586015131698,49.11135826681748,34.242827533828034,0.1214042209728774,29.486354212099968
19,data/drug_release/23..csv,76.39400889510084,16.0798680856321,45.104897194167556,33.038987107258365,1.2455957366624375,22.150484748773692
20,data/drug_release/23..csv,48.31737496032256,0.10187857180588367,18.59678034885893,12.978362827934234,2.1230812191496398,2.1145393164709247
21,data/drug_release/23..csv,23.752425528707903,1.6416526540469647,0.9705685342585184,1.5032823296834437,1.9752457764235203,5.003412895218702
22,data/drug_release/23..csv,48.08190366308071,0.6573118642803735,37.394858192298926,20.623022703738954,0.658524766543195,12.100579349898496
23,data/drug_release/24..csv,4.651152316606987,31.365341762564665,24.580806152712697,41.16610814411847,4.17126639671271,32.60960040902115
24,data/drug_release/24..csv,4.780580151633694,24.920070212317498,16.200446390447052,32.84458674115018,2.80334519970907,25.860050555357347
25,data/drug_release/24..csv,82.19250371654626,30.60390488411153,54.268978069614754,38.54175286595799,0.18211308052266872,33.85130615968494
26,data/drug_release/24..csv,75.7186288336879,14.037288414165374,43.757652244441545,31.201654435573616,1.2475668750051199,19.729213017984435
27,data/drug_release/24..csv,50.26648101472817,2.260375303532726,19.858817468757664,13.94233360043522,0.5143030790837599,2.8565959929627667
28,data/drug_release/24..csv,23.604344373098428,0.8640476362634502,0.16881088137346012,0.6541515222540681,1.0961176770124155,5.8820737611328155
29,data/drug_release/24..csv,48.694661189303815,1.102277112910528,38.15814795336465,20.733413008521993,1.1017025715154034,11.912874617250083
30,data/drug_release/27..csv,2.4084171398541447,16.08319025527058,19.645967115842293,28.00502210515861,13.16150742422126,19.34335891850188
31,data/drug_release/27..csv,32.082558786519165,4.98905596479797,9.337564501119331,1.0397983106607,6.885275873783463,2.287771113732127
32,data/drug_release/27..csv,45.347636853243955,5.478679647642707,19.476039481009586,12.46691927477152,4.1315012483577505,6.74997936629611
33,data/drug_release/27..csv,42.46510911957432,0.5208726490191395,18.558549765969147,14.85857821310104,3.15285299052654,6.441822173966997
34,data/drug_release/27..csv,23.54145028050621,5.59597905467534,6.282918753749712,5.920191939275213,8.224857956031826,0.01874056187217832
35,data/drug_release/27..csv,35.89910458037569,4.988250850511051,22.054055489092804,13.189701438721485,5.257254044120444,5.923885426372252
36,data/drug_release/28..csv,1.0104953761193496,20.56082119204474,19.13097772747138,34.66373252208619,16.098922507619562,24.50160766863164
37,data/drug_release/28..csv,56.724897112064006,17.22454231778824,31.83613219544504,16.9069914821483,16.725706171518738,16.14172863004329
38,data/drug_release/28..csv,52.06161941693006,1.0316613810706912,23.54096184070741,11.306203113199835,7.364412787792219,3.6265197923435295
39,data/drug_release/28..csv,40.663973705156955,7.787518773197604,13.729375703844497,7.499929457856638,11.960629881021447,1.0366458716443105
40,data/drug_release/28..csv,27.592013674280878,1.8105606127061833,7.408330120197405,7.034587056972882,3.0462607219094053,2.0807277157712036
41,data/drug_release/28..csv,40.4457927028521,1.88667183562886,28.41195985857061,13.36917079929431,1.9042670075516526,5.050242550421615
42,data/drug_release/31..csv,1.781580815317688,22.48021376598787,20.375662391519093,36.11363386851996,12.704625167130947,26.282432795619705
43,data/drug_release/31..csv,52.46658703902212,12.68574722527601,27.566366405294843,12.659955829442744,12.071446090241935,12.035226503992853
44,data/drug_release/31..csv,56.01632575640075,3.449337563281887,27.819581015793958,15.675423809465897,9.484713966477543,8.455666370941387
45,data/drug_release/31..csv,47.31532225798025,1.0410361928240945,20.801017530244465,14.695467783399508,7.049095737650177,6.357519519039769
46,data/drug_release/31..csv,21.952684776242933,8.260398475149401,2.0106298920888577,1.7262755097207076,9.783840153777078,3.4236058928260604
47,data/drug_release/31..csv,40.768342870870626,4.580576361701077,29.17969927443052,14.018369655653245,4.604316546762604,6.704099180499142
48,data/drug_release/32..csv,2.008418485406599,25.666532437804182,21.566989300100985,38.9450259947042,6.980627599961764e-06,28.659533153678705
49,data/drug_release/32..csv,57.38714068328047,13.806316895765896,31.345211520466975,14.879706719821087,7.93422302081126e-07,14.276500115165632
50,data/drug_release/32..csv,60.95858042619636,4.856801860619015,31.239477115245016,17.917964384801394,14.964028677850322,10.170649514465723
51,data/drug_release/32..csv,45.71412832083652,2.34915147931612,17.74736497642492,11.146590452249072,6.330935251798564,2.45541743402471
52,data/drug_release/32..csv,26.47830124887666,1.1968163995658472,5.276059149378682,4.958898992244997,2.014388489208642,0.36075070953042143
53,data/drug_release/32..csv,43.696396391141406,0.9284526943326341,31.930117377385983,15.394647950019376,0.9352517985611541,7.771684041735398
54,data/drug_release/33..csv,1.0701629193987734,1.0608037913198447,0.09652786626047294,0.2883406225872802,0.2688748428272465,0.5136485232469192
55,data/drug_release/33..csv,1.4579437101266115,1.4359902134049707,0.08904650003467607,0.3394529903008048,0.3262631508144309,0.28911455159120814
56,data/drug_release/33..csv,2.217140887689721,2.1709605698705317,0.4667671451642219,0.04021428420446638,0.043789554035504,0.20990979982263136
57,data/drug_release/33..csv,1.9994387343914874,1.9167174764324302,0.03469276720818604,0.3273201406554205,0.3337585719198155,0.6622578366888026
58,data/drug_release/33..csv,2.7323417026730445,2.5980976215670424,0.9588227676172085,0.7736043148163629,0.7591679257978114,0.17683389749067224
59,data/drug_release/33..csv,1.6145973352820358,1.4613262627402417,0.39475435204735465,0.3915849774453273,0.37746552596085703,0.045359652130417594
60,data/drug_release/33..csv,2.3064250004374838,2.3302585717557704,1.0114492298007747,0.504377663690029,0.49640846290866847,0.09019880579105077
61,data/drug_release/34..csv,2.2166709178485386,1.6902220314332608,3.6495092970226457,9.454805918797168,9.069329670962315,6.035707334911518
62,data/drug_release/34..csv,14.858135801906414,13.63628330089603,6.982952040647644,1.5452158943722551,1.6838495177958066,1.5056364141013354
63,data/drug_release/34..csv,18.443467537426194,16.270968274942476,9.46206162719627,5.08356077558587,5.0228073198327365,2.9087794048902893
64,data/drug_release/34..csv,16.056521740587684,12.601041175726358,7.520076125745263,5.343460749014238,5.123236635983332,2.8113757445785588
65,data/drug_release/34..csv,7.676848018573075,3.6946590725674042,1.1437763868975566,1.0667380103940651,0.8092409934161395,0.5254369894580933
66,data/drug_release/34..csv,13.627615056976836,15.193502363191264,10.386138876739388,4.972597825667911,5.088698287564412,2.9549974000888355
67,data/drug_release/35..csv,3.1444258026513845,17.39981072361651,20.957900440079083,28.638491849031382,13.370323095036406,20.34897695658217
68,data/drug_release/35..csv,31.47199091076211,4.754762636671728,8.572436442082314,0.9818067088877029,7.447350948686434,2.437957504516149
69,data/drug_release/35..csv,44.46653606839742,5.353233500311475,18.585777166698996,12.20693109304657,3.5336572242285698,6.723951302300414
70,data/drug_release/35..csv,42.54041718883151,1.6906044984211235,18.80895353717284,15.423460066549737,3.291783165932884,7.101909330849097
71,data/drug_release/35..csv,23.777051275093456,4.528455279683897,6.752182062507472,6.424526440723923,8.061626408699297,0.3903548144414515
72,data/drug_release/35..csv,36.10850729870897,4.3182781045315295,21.673727054846367,13.42416584430265,4.659097997529969,6.359876623370724
73,data/drug_release/36..csv,0.9729538564878828,22.571748778918572,20.382874540902353,35.384932551135606,16.465844292083723,26.06316703102902
74,data/drug_release/36..csv,55.67708073728162,17.660775389521767,30.720442030708185,16.36315108213087,17.290117604986648,16.629476592695184
75,data/drug_release/36..csv,52.233479499196456,0.8461714564314065,23.73102964877841,11.967245347168081,8.281038958247095,5.032448752724704
76,data/drug_release/36..csv,40.59507176253945,6.590644086460415,13.84919254504544,7.950803824586686,12.17028545474244,0.47308709821032835
77,data/drug_release/36..csv,27.724994943476617,0.9090252761799178,7.7962382921410835,7.527710508121729,2.497586595448368,2.3067514030254443
78,data/drug_release/36..csv,40.620764560588384,1.2591462607801134,28.03831444392138,13.308724108363265,1.2853470183918603,5.576350272565577
79,data/drug_release/47..csv,1.6245487364620883,1.6245487364620883,1.6245487364620883,1.6245487364620883,1.6245487364620883,1.6245487364620883
80,data/drug_release/47..csv,14.366256341708628,13.661168472884771,7.597954371913277,4.053933893201549,3.7128443762948713,0.27466220419634624
81,data/drug_release/47..csv,19.890842411662135,18.437509800105982,10.906061229032492,0.16774257005118542,0.04984035086207328,0.01114126950480454
82,data/drug_release/47..csv,22.615159082986516,19.522850663330615,11.200279958180833,2.226021323942163,2.120657415641759,0.5907697901694284
83,data/drug_release/47..csv,22.25872104475698,17.71778706890403,10.028161296826507,3.323476734244828,3.127775519573344,0.21755526998001784
84,data/drug_release/47..csv,10.440854210566663,3.401061401686718,0.6546782481430213,1.0302327364706656,0.8214861371570024,0.09634685732635262
85,data/drug_release/47..csv,14.190532700506367,17.41467212501569,12.819039996509893,2.7544490952068656,2.7383462343849985,0.06675018238345842
86,data/drug_release/50..csv,0.21744089159772684,0.8599238318923086,6.750489097670546,11.823395515949947,11.116102128714846,7.838579812087941
87,data/drug_release/50..csv,13.645312706104354,12.595448913209406,5.625459094194868,0.26960351629779566,0.7303424213955019,2.4302567194518474
88,data/drug_release/50..csv,24.178637048533194,21.879852248258263,13.394900874477516,7.936042007562655,7.844942802822157,5.685606981440358
89,data/drug_release/50..csv,21.901226682550778,16.606696910884168,8.474797228366253,4.068499620182948,3.2508435488956557,2.1904604396981924
90,data/drug_release/50..csv,8.745792946276985,0.31100295638454867,1.1977386022484566,1.669000842317132,2.5508333868493906,4.521830509189172
91,data/drug_release/50..csv,10.23891431237044,11.541392624667026,6.207768549439358,1.192302681828835,0.7600549126087941,3.88407590679666
92,data/drug_release/53..csv,0.8296423856995941,1.378968319387053,6.846784181895125,13.971004543027828,13.16032004767731,8.905015850945915
93,data/drug_release/53..csv,19.774638448238324,18.69522416006962,11.75581068089514,4.16836649579577,4.638284977334592,6.329299573561169
94,data/drug_release/53..csv,26.862045546136535,23.672101736240286,14.88167925973119,7.554411052660122,7.2598290157127074,3.210704172883691
95,data/drug_release/53..csv,22.163531771496608,16.581248668093526,8.386006335170357,2.368004350852978,1.644693994519546,3.797812363798272
96,data/drug_release/53..csv,11.116775328372782,1.7543234856485768,0.41437521750486894,0.08870710593951259,0.8745600511261813,2.2081508386604796
97,data/drug_release/53..csv,12.211624048646236,14.718285992507624,9.279154566315377,2.517345808122961,2.2808990443229717,2.7092238114437492
98,data/drug_release/54..csv,0.052516411378555,0.052516411378555,0.052516411378555,0.052516411378555,0.052516411378555,0.052516411378555
99,data/drug_release/54..csv,1.4202619944924497,1.416008890986169,0.7898587510417873,0.04443616457384336,0.04584508963438205,0.3385677163221106
100,data/drug_release/54..csv,1.2060188511494054,1.1913528757489735,0.3122377347135261,0.2431961225501813,0.24366090391303574,0.41455366010750927
101,data/drug_release/54..csv,1.420722271206516,1.4006244339879652,0.5235678725474389,0.11087001603593283,0.11007407062687813,0.08904425515713532
102,data/drug_release/54..csv,0.8533829330509746,0.8253130816928413,0.21483582032838644,0.18495225293089756,0.18423778769489152,0.10844015585129796
103,data/drug_release/54..csv,1.0501368563807905,1.0592226097532924,0.7062373308825558,0.09906192788927193,0.09831248007031279,0.1481778097126507
104,data/drug_release/56..csv,0.6420564849044013,0.6420564849044013,0.6420564849044013,0.6420564849044013,0.6420564849044013,0.6420564849044013
105,data/drug_release/56..csv,5.5034795758130635,5.1959225747717275,0.5847513838993539,0.9304399821948115,0.7797857633867196,1.0056273416405865
106,data/drug_release/56..csv,10.204648663963601,9.618950933731087,4.0719767471685415,2.53982904576557,2.568169471042072,2.9669128912536493
107,data/drug_release/56..csv,6.5010132955755555,5.656253331715142,0.2535544572112389,1.7078505944156088,1.7681305986451132,2.4549117838679884
108,data/drug_release/56..csv,5.246779392908106,3.3867971113497077,0.30272760904582086,0.07372132234093698,0.1401070803305693,1.950196412828106
109,data/drug_release/56..csv,4.488384598953395,4.585990052373077,1.407535400567589,0.012124196445540747,0.15654008062494995,1.5622241452135022
110,data/drug_release/57..csv,0.9946415099206264,0.9946415099206264,0.9946415099206264,0.9946415099206264,0.9946415099206264,0.9946415099206264
111,data/drug_release/57..csv,0.6229455025529702,0.7205098435560462,3.397490150097551,1.6313573111348454,1.5567612628135294,1.2656015325923464
112,data/drug_release/57..csv,1.277205616197188,1.1103833216455334,2.014633621063979,0.05108397614905025,0.006789790295355758,0.2122147855775336
113,data/drug_release/57..csv,1.9773984228784212,1.731472503995552,1.621311876009024,0.4006437819923212,0.427528613979284,0.46786400637902936
114,data/drug_release/57..csv,2.2013641787976344,1.687155075161579,0.1861575698700335,0.8317157122704728,0.6856679341796514,0.04114543442220153
115,data/drug_release/57..csv,1.4284149844568184,1.2847545140358143,1.7296087854709654,0.4143938731874286,0.3727331575141761,0.0007870050052574129
116,data/drug_release/58..csv,0.2593887587860214,0.257470110753383,0.2548042556598851,0.1933715782709024,0.2041432672860557,0.2457362093498596
117,data/drug_release/58..csv,0.1712466056075101,0.1510966765445439,1.2235722467073245,0.1407622204622765,0.10969695054128747,0.03027625709330961
118,data/drug_release/58..csv,0.32218147199809655,0.28329535058513156,1.3978604856062327,0.12651146499209576,0.09343054812541896,0.05538305265562693
119,data/drug_release/58..csv,0.4538681517564971,0.3979579738974919,1.4064427140820759,0.07778072149830484,0.0482688409122769,0.07801841298942902
120,data/drug_release/58..csv,0.011159859215652101,0.05865995908513599,1.8866847910422895,0.5662722396460496,0.5422278124479234,0.4490248634602223
121,data/drug_release/58..csv,0.1154786672272845,0.19640352965802466,1.9927584816916921,0.7150182794024937,0.6968957291528421,0.6387524013809576
122,data/drug_release/58..csv,0.2937814053646117,0.2028345780890768,1.5127703305359423,0.31128887186194154,0.300012822114355,0.2813878108495489
123,data/drug_release/58..csv,0.4447162717552122,0.34697248798911584,1.2631423963177175,0.15068828274538149,0.1454471349422457,0.1605537830580377
124,data/drug_release/58..csv,0.5764029515135993,0.47403152947224125,1.0015294598974993,0.0035387413020977476,0.002996930215759974,0.04315366009223087
125,data/drug_release/58..csv,0.7465860045363977,0.6421733037233563,0.6924729449731171,0.20392499466518554,0.1986795182134049,0.12856260501923078
126,data/drug_release/58..csv,0.600699291461277,0.4963923603441227,0.6761859394047001,0.09811511315674437,0.08865611122382866,0.0014582169443562165
127,data/drug_release/58..csv,1.0099593640531594,0.9083508618347356,0.0739556358442055,0.5596036444644108,0.5464593147373655,0.4407964488624767
128,data/drug_release/58..csv,0.5672510715122989,0.4704928188708646,0.3257145404566746,0.1720922718790323,0.15642734749302,0.04228402292529587
129,data/drug_release/58..csv,0.7181859379029163,0.6285317568641844,0.027262493659904408,0.3843436072824842,0.3670273799951467,0.2500314694948109
130,data/drug_release/58..csv,0.8691208042934893,0.7888149503619744,0.390150047881872,0.6021846422390782,0.5841075839391117,0.46985250930117495
131,data/drug_release/58..csv,0.42641251175264205,0.3576932038783651,0.168356722348749,0.2315356960252677,0.21360379528300477,0.10761194960161102
132,data/drug_release/58..csv,0.03554396742041632,0.0898018587068643,0.054546971628078644,0.15019164839996968,0.1669948109703583,0.258592369626486
133,data/drug_release/58..csv,0.1814306804955521,0.21957198928418542,0.03603009070324159,0.21473808184112286,0.22951719733939235,0.3019270970789112
134,data/drug_release/58..csv,0.26632576536077224,0.24649466372266993,0.7267775246155281,0.31839394095497653,0.3065630269804629,0.25846483956074096
135,data/drug_release/58..csv,0.19563071381228525,0.19400901727271957,0.52500266209492,0.05036919868401135,0.05813438610030275,0.07554044556525952
136,data/drug_release/58..csv,0.04469584742169985,0.020296820345993893,0.9309026327648766,0.19348376227423003,0.19055838383528823,0.20747525958742408
137,data/drug_release/58..csv,0.19058256049681255,0.14123339490908116,1.0452132611913179,0.14388756471389463,0.14672538784282807,0.20262434139037566
138,data/drug_release/58..csv,0.6525390396698683,0.574848594178663,0.8599558712511115,0.21419593067356857,0.20436316829798606,0.10299305716304552
139,data/drug_release/58..csv,0.7791775661128018,0.6734587149539148,0.9912062306077747,0.24276874604427867,0.2256504368018497,0.07846829339115757
140,data/drug_release/58..csv,1.241134045285861,1.1026023135617944,0.815027166335831,0.5947542833294488,0.5687373340185502,0.3672216180230379
141,data/drug_release/59..csv,0.0897325895920982,0.1267443952796024,3.7851280291996137,0.8794695317232544,0.2602980295600985,0.04851513818289249
142,data/drug_release/59..csv,2.1291204407619917,2.5816480890287483,12.859228208218532,4.167632080926767,3.5565453518258523,0.8941060066622484
143,data/drug_release/59..csv,1.6985099805402601,6.501571898647388,16.38393792356174,6.664496988911015,2.4467048610008995,3.5951579325768765
144,data/drug_release/59..csv,2.54723319451805,8.523072187259977,16.94919903758184,7.021053487049276,1.6758192329036827,4.652731448864721
145,data/drug_release/59..csv,4.377623923397312,8.92161253081882,15.558375163523081,5.850972741127016,1.3446669408412077,4.352458734750325
146,data/drug_release/59..csv,6.714677933865229,8.057305097055405,13.011571999088204,3.758394128348577,1.4803300621148132,3.0841124051923003
147,data/drug_release/59..csv,7.474732110835639,8.156681379369758,11.639372542969973,2.9667354997631676,0.2144688995624051,3.0160523409182787
148,data/drug_release/59..csv,8.307625800675474,7.70648066013424,9.76577727474698,1.8574518956465838,0.9504250350425707,2.605978412530206
149,data/drug_release/59..csv,8.75418429420992,7.112060090538328,8.039677683853029,0.9504682581647188,2.0517822528081737,2.250272201622728
150,data/drug_release/59..csv,9.602907508187705,5.677425624053626,5.722221683376588,0.5038013088412754,2.2971374415612686,1.2174266746757283
151,data/drug_release/59..csv,10.958294003754155,3.391576643439599,2.7941896453155906,2.561591947827182,1.5617011148645616,0.5463775044689925
152,data/drug_release/59..csv,11.98435529174671,0.9099364005157753,0.18987134294317798,4.513844746963819,0.7139092689071731,2.290670456079397
153,data/drug_release/59..csv,11.940080027830376,0.7245907712935207,2.086832140552758,5.428390757425319,0.4255310851295633,3.1280106431732264
154,data/drug_release/59..csv,9.812141648827883,0.5718805298412946,2.0193395017217313,4.351508445148724,1.7545436850600993,2.078410020993175
155,data/drug_release/59..csv,10.765363423951015,3.7110483026137757,5.084106227939884,6.410153846785548,0.4089430896673889,4.2595360821175206
156,data/drug_release/59..csv,9.530423522842568,4.952936991115379,6.1024163350248415,6.380683372215557,0.8273715269060489,4.448211099311763
157,data/drug_release/59..csv,5.809655786204587,3.9937898458548204,4.774116890492493,3.9643314953010673,0.7988385901509076,2.346708696972726
158,data/drug_release/59..csv,5.942718596303052,7.284355935072796,7.532869919157818,5.553584775080907,1.9637416056484938,4.365278760075597
159,data/drug_release/59..csv,2.9217817394064696,7.361114643273453,7.004577758773408,3.9356218465132713,1.7018366705149361,3.2245489273245056
160,data/drug_release/59..csv,0.6893447992586488,8.459041817624453,7.382911395729693,3.191441597676146,2.5831630396513248,3.043300944009445
161,data/drug_release/59..csv,4.013090452280835,7.094409587472015,5.241638934788909,0.03440688003021819,1.1171634215231592,0.42473560593447246
162,data/drug_release/59..csv,7.243024431468086,7.560955898563492,4.797630443617479,1.64144056584162,1.5728304818150605,0.4671469705886153
163,data/drug_release/59..csv,11.45462592555684,7.017364231380725,3.3092153924740444,4.251461921754554,1.0969693485156,2.3293749109203787
164,data/drug_release/59..csv,16.856892056837665,5.395025331692949,0.6792123249728803,8.009221563801788,0.3955573588077357,5.28180097294134
165,data/drug_release/59..csv,21.36615971022441,4.762285554486894,1.0154606364396415,10.83557182172693,0.8495767201088853,7.249814048457125
166,data/drug_release/60..csv,0.594525894846555,0.594525894846555,0.594525894846555,0.594525894846555,0.594525894846555,0.594525894846555
167,data/drug_release/60..csv,46.74992391293968,13.161658928102433,28.993401019891163,17.524420210389238,10.910379285221467,4.6500056961158975
168,data/drug_release/60..csv,57.53514131407643,4.371823930247899,35.17692570165257,6.055146013303414,3.0341183903977083,2.9812875940754395
169,data/drug_release/60..csv,60.429537037014136,2.163070636817224,35.870451558468396,0.5845166968150579,0.6861470898943054,1.0049194403003412
170,data/drug_release/60..csv,62.21560217442339,3.6728571578546934,36.70775852616689,4.411375344575461,4.69176872358544,2.556958005943457
171,data/drug_release/60..csv,61.0901453443163,4.668098476846339,35.3606248820221,7.078688887948516,6.696695677520751,4.572694736207069
172,data/drug_release/60..csv,57.73143709585094,5.711977074149871,32.33919940218189,7.804070310664656,6.9875257214802104,5.07458931425964
173,data/drug_release/60..csv,53.2147347194085,6.534663356214395,28.601548571902576,7.666378586133831,6.557799906608537,4.944550075430882
174,data/drug_release/60..csv,48.51607561992819,6.850874197366679,25.000584355848545,7.404283385242962,6.1112461509295315,4.8203967943668715
175,data/drug_release/60..csv,43.00685279070058,7.741784372159799,20.79634222518513,6.251579651356295,4.849079396962637,3.8709215058045885
176,data/drug_release/60..csv,37.381819828729725,8.393029048936697,16.71990270137782,5.165330410768036,3.7012460803067455,3.0354966979258933
177,data/drug_release/60..csv,31.822933457053438,8.600811508697788,12.973879385666194,4.416859987482084,2.929502018515322,2.576207635450544
178,data/drug_release/60..csv,25.90013363930146,9.301534812199463,8.952683939655358,3.1657806476973747,1.686284649108842,1.6172710685964518
179,data/drug_release/60..csv,20.688677665854996,9.35478958134064,5.736588505276444,2.5707298304167807,1.1212195845662905,1.3150872834622191
180,data/drug_release/60..csv,14.65006771535974,9.97138198010073,1.9100840458603443,1.3990681028715954,0.0004714525090321331,0.45227842646541205
181,data/drug_release/60..csv,8.909224620645617,10.271480745393532,1.5027772557002947,0.5628439679657333,0.7715485456965752,0.07546032995517749
182,data/drug_release/60..csv,3.1683815259315082,10.559936796182726,4.8109851452844765,0.23963733501904017,1.496728860751233,0.5719327804753362
183,data/drug_release/60..csv,3.449279088280008,11.13637686404121,8.626627293312453,1.3581905596203683,2.5184260363612765,1.3564580148935477
184,data/drug_release/60..csv,8.677218109572436,11.713414716920653,11.627025606812438,2.3336137368137173,3.4127838579571232,2.0789404941107392
185,data/drug_release/60..csv,14.8316381928109,12.284910262498741,15.032879800999282,3.3627742815604194,4.338579310142364,2.809764581289869
186,data/drug_release/60..csv,20.63862787781963,12.85641726722983,18.19360506601916,4.3444101646351925,5.218360199762003,3.51712829299359
187,data/drug_release/60..csv,25.783937260971584,12.53592259119958,20.510341574862636,4.433864364488542,5.197361051527395,3.326063539076543
188,data/drug_release/60..csv,31.938357344210047,13.10459682599442,23.709388033006945,5.40372245125603,6.050834545568748,4.015432839773936
189,data/drug_release/60..csv,37.44758017343764,13.377807049561312,26.39282316141238,6.037951348456204,6.573384766830074,4.392386129609974
190,data/drug_release/60..csv,43.18842326815178,13.64979963064141,29.12859904289445,6.672658154456428,7.089329098042768,4.764138044766284
191,data/drug_release/61..csv,0.25838015911940837,0.3616542417749198,6.099442558506893,1.5783155447226362,0.6891846703924536,0.1343214392709775
192,data/drug_release/61..csv,1.3824443077408324,3.480257375318205,13.793605575043568,4.844866366175056,2.78442788644401,1.7132164354375483
193,data/drug_release/61..csv,1.4619443691582124,6.563664738737124,16.48003107094594,6.591765302609012,2.208143712628967,3.6764985191543964
194,data/drug_release/61..csv,2.3823957044333532,8.506991076857108,16.96864792044959,6.861369777148493,1.5127380304347255,4.643985697357994
195,data/drug_release/61..csv,4.173920868046423,8.849231526227143,15.58288495419336,5.695647446587028,1.24120451290187,4.30698110653184
196,data/drug_release/61..csv,6.561223194458268,7.8593945252415836,12.992085256013269,3.5441184694356735,1.5752081718752287,2.9248694510638202
197,data/drug_release/61..csv,7.176255309713916,8.186718401416286,11.664383433468359,2.890590584897808,0.03521863166139383,3.0656500585563293
198,data/drug_release/61..csv,8.111767922229163,7.571502345832158,9.776671932269203,1.708182360049129,0.8348453283251231,2.4896260647627173
199,data/drug_release/61..csv,8.930412850831118,6.607985384589256,7.649920610944662,0.43553562901955445,1.552966580134786,1.7625138356429417
200,data/drug_release/61..csv,9.560506243326905,5.383549258231888,5.514202305891189,0.7968984198356281,2.002536059940198,0.943814013654233
201,data/drug_release/61..csv,10.39421244916899,3.5992216477071537,3.0629796878521702,2.33370035367755,1.7697824670417077,0.3084352323111119
202,data/drug_release/61..csv,11.60502172722341,1.0354507595162659,0.008477355507224615,4.393061015251121,0.7146980729316397,2.1850971576517395
203,data/drug_release/61..csv,11.858012047506868,0.8267719874245358,2.1391548904361457,5.5559236012302335,0.15734710796486695,3.2785725245990562
204,data/drug_release/61..csv,9.00381012665079,0.05697044694768749,1.3745985725435474,3.7391247693405205,2.233662291936497,1.4943809915446025
205,data/drug_release/61..csv,10.301364534138244,3.592157541595938,4.970013813428665,6.209880117783484,0.3585593266103615,4.1077282392851515
206,data/drug_release/61..csv,9.102565140525087,4.790352301078727,5.972273903223552,6.160829258420435,0.7565823029865726,4.281945226043234
207,data/drug_release/61..csv,5.580902204677358,3.8669213912096154,4.725903234969721,3.8500652829998216,0.8093901823519616,2.277203358015754
208,data/drug_release/61..csv,6.297740726606136,7.6312526060516745,8.006311172216797,5.954499804466309,2.419785702859784,4.80481904924325
209,data/drug_release/61..csv,2.8628229201914053,7.300393993738112,7.096500384219965,3.907240226271469,1.7241772539143767,3.244477373261745
210,data/drug_release/61..csv,0.7929496982402782,8.365366354485886,7.510224326341671,3.2199503696321727,2.559568103691916,3.0951844570651446
211,data/drug_release/61..csv,4.0353239801143985,6.803546295580787,5.214658740454439,0.18227175328144085,0.8714505029270327,0.29473924627528447
